"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CEBPD",8.26656107454144e-47,-5.6209625039455,0.018,0.394,2.78533508845599e-42
"PYCARD",1.8882407967701e-46,-2.54719098147682,0.202,0.558,6.36223854063717e-42
"RPL23A",1.94526468628691e-46,0.595063467028381,1,0.996,6.55437483397512e-42
"EFHD2",3.90181386237874e-46,-2.81120405308278,0.125,0.51,1.31467716278989e-41
"CD28",4.97430962313117e-46,2.76518198098898,0.248,0.042,1.67604388441782e-41
"LAT",9.54690081942993e-46,1.28800785048495,0.67,0.3,3.21673276209872e-41
"HLA-DMB",1.59683661854658e-45,-4.66774869452732,0.025,0.398,5.38038130253084e-41
"BCL11B",3.63065523637933e-45,2.0088463995235,0.368,0.097,1.22331297534565e-40
"RPS10",4.30075372771245e-45,0.609124504290088,0.998,0.995,1.44909596101543e-40
"RPS7",4.3032059190589e-45,0.421306335478964,1,0.999,1.44992220236771e-40
"TYMP",5.81438983504116e-45,-3.45130788847144,0.142,0.496,1.95910051101877e-40
"GLTSCR2",8.11616359999403e-45,0.810196236637092,0.965,0.845,2.73466016338199e-40
"LST1",9.28908849022726e-45,-4.77024531285188,0.155,0.494,3.12986547589717e-40
"TOMM7",1.52995034986601e-44,0.705605679221591,0.973,0.919,5.15501470883854e-40
"CST3",1.56113667133171e-44,-4.71834643235049,0.2,0.526,5.26009390038508e-40
"RCAN3",1.61469745952277e-44,1.91110261590322,0.415,0.131,5.44056162011603e-40
"LYST",2.0937374659503e-44,-3.17409571322149,0.078,0.454,7.05463901777296e-40
"RHOC",2.30417558892051e-44,-3.94622472886492,0.072,0.437,7.76368922930876e-40
"TC2N",2.6936144966351e-44,1.65195149602266,0.462,0.153,9.07586468496229e-40
"MNDA",4.56888174838159e-44,-5.29559079525109,0.04,0.4,1.53943901629969e-39
"KLF4",5.48660184969814e-44,-4.19085267034724,0.065,0.428,1.84865562723729e-39
"AES",1.56372552817894e-43,0.917326070312536,0.885,0.618,5.26881679464613e-39
"ICOS",1.79399359526256e-43,3.27239826670007,0.185,0.022,6.04468201987767e-39
"RPS2",2.02430106602599e-43,0.479519129207038,1,1,6.82068001186798e-39
"MT-CO3",6.08514993160998e-43,-0.389942846675158,1,1,2.05033041795667e-38
"RPL12",6.47569209847337e-43,0.408844216354314,1,1,2.18191969565962e-38
"LGALS1",6.86712175962064e-43,-2.32070425942346,0.272,0.598,2.31380800568658e-38
"ARPC2",7.42972409366274e-43,-0.889480759123207,0.828,0.929,2.50337123611873e-38
"LAT2",1.23286407289458e-42,-5.00148641362446,0.018,0.37,4.154012207211e-38
"DNAJB1",1.63971515355959e-42,1.3586146863754,0.743,0.426,5.52485623840367e-38
"LCK",1.78745819927774e-42,0.949579602769786,0.795,0.386,6.0226616566464e-38
"SERPINA1",4.1986611650546e-42,-5.06802580318027,0.048,0.394,1.4146968929535e-37
"HLA-DRB5",6.96409293518625e-42,-5.7253677436041,0.022,0.37,2.34648147358165e-37
"IFI30",7.87249695376978e-42,-6.14629338622625,0.015,0.359,2.65255912360319e-37
"RPLP0",1.13327298482358e-41,0.600054544518389,1,0.98,3.81844999506456e-37
"GRN",1.29875876727737e-41,-3.38509171265895,0.098,0.448,4.37603779046436e-37
"CD68",1.29898836568648e-41,-5.34687498506182,0.028,0.372,4.37681139934404e-37
"TNFRSF25",2.63703170095559e-41,2.00774916935492,0.335,0.09,8.88521461319977e-37
"SUSD3",2.86428301259062e-41,2.00477846787307,0.352,0.1,9.65091518262282e-37
"CFD",4.90500904465192e-41,-4.58996476632846,0.048,0.39,1.65269374750502e-36
"HCK",6.9150476878832e-41,-5.78629832196339,0.01,0.349,2.32995616795537e-36
"CSTA",1.40770907672192e-40,-5.42574833250348,0.022,0.362,4.74313496310684e-36
"TBC1D4",1.4820854733532e-40,3.17185000816377,0.192,0.028,4.99373879391627e-36
"ADTRP",5.01866828604117e-40,4.2600657267118,0.125,0.007,1.69099009229871e-35
"STXBP2",6.91396181635116e-40,-2.77377376631911,0.208,0.528,2.32959029440136e-35
"MT-CO2",7.31674053927954e-40,-0.527468857159712,1,0.999,2.46530255730485e-35
"RGCC",9.3349607987989e-40,1.66085259896773,0.458,0.172,3.1453216915473e-35
"FCN1",9.4947289304784e-40,-4.57432529633796,0.085,0.415,3.19915396583539e-35
"LSP1",1.07127190443799e-39,-1.05351157594484,0.745,0.875,3.60954355481336e-35
"SPOCK2",1.33626689565095e-39,1.34302638804902,0.575,0.246,4.50241767820631e-35
"LY86",1.54749838783366e-39,-4.42916638116433,0.03,0.366,5.21414106796674e-35
"JUNB",3.88849270117788e-39,0.814724056400689,0.985,0.975,1.31018873073488e-34
"SH3BGRL3",5.51674291360583e-39,-0.79745566538453,0.927,0.961,1.85881135731035e-34
"NKG7",5.74870483251207e-39,-5.78726850251194,0.108,0.44,1.93696860626662e-34
"NEAT1",5.80119012915363e-39,-1.91961813959274,0.568,0.753,1.95465300211702e-34
"LDLRAP1",6.70717490006072e-39,1.62124061868098,0.43,0.15,2.25991551082646e-34
"MYO1F",1.12895831590503e-38,-1.77434334461464,0.252,0.598,3.80391214961039e-34
"AIF1",1.92662605270239e-38,-4.26752563414056,0.192,0.488,6.49157382197544e-34
"RP11-18H21.1",2.18969035795353e-38,2.45568317236735,0.23,0.044,7.37794269208863e-34
"FGL2",2.8575106038944e-38,-3.90718116564723,0.048,0.378,9.62809622876178e-34
"PRELID1",2.86548825805621e-38,-1.54569196614106,0.478,0.697,9.65497613669458e-34
"MYL6",3.91321411934395e-38,-0.803703908916023,0.902,0.956,1.31851836537175e-33
"LYZ",6.93835154918502e-38,-4.7510331120978,0.318,0.574,2.3378081709824e-33
"FAM26F",2.257572621765e-37,-3.93233286981076,0.035,0.361,7.60666519177497e-33
"DGKA",2.69987509475934e-37,1.67827613515582,0.44,0.165,9.09695914428212e-33
"EPHX2",4.46089599633669e-37,2.86549796837819,0.202,0.035,1.50305429700569e-32
"RPL28",4.49462964580851e-37,0.371718057015301,1,1,1.51442051285872e-32
"GNB2L1",4.59335753934914e-37,0.379618736794322,0.998,0.993,1.5476858893083e-32
"VASP",5.78729159060681e-37,-1.79453455302699,0.272,0.593,1.94997002853906e-32
"TMEM204",7.45528688726607e-37,2.42182043507858,0.232,0.047,2.51198436379543e-32
"RP11-664D1.1",8.04951121916244e-37,3.55690969797982,0.152,0.018,2.71220231018459e-32
"SIRPG",1.39779110121608e-36,2.16556188763607,0.262,0.061,4.70971733643748e-32
"MPEG1",3.55889790345572e-36,-6.03478059814683,0.007,0.314,1.19913505959037e-31
"MT-ND4",3.90979112241443e-36,-0.465981895232767,1,0.999,1.31736502078632e-31
"NPC2",7.60287211049389e-36,-2.16578561631551,0.325,0.585,2.56171172890981e-31
"RGS2",1.21207086239799e-35,-2.62462887278328,0.198,0.503,4.0839515637638e-31
"ABI3",1.26195449416362e-35,-3.28908794693079,0.055,0.376,4.25202947263489e-31
"CTSD",1.9995996553966e-35,-1.91653373745154,0.31,0.606,6.73745107889332e-31
"CLEC7A",2.04937159085558e-35,-5.01587382471079,0.015,0.32,6.9051526382288e-31
"TESPA1",2.61472522533731e-35,1.78148412792758,0.348,0.108,8.81005517425152e-31
"TRBC2",3.62020146586629e-35,1.1543059959549,0.787,0.48,1.21979068190899e-30
"NCF2",4.79169502790039e-35,-5.0968353412678,0.015,0.317,1.61451372270076e-30
"PTPN6",6.27561263679718e-35,-1.51941296150453,0.388,0.653,2.11450492184244e-30
"SERINC5",6.69719393264463e-35,1.85844124578136,0.34,0.108,2.25655252366528e-30
"MS4A7",8.39317588366993e-35,-5.69010949967378,0.018,0.318,2.82799668224375e-30
"LINC01550",8.79288856751753e-35,2.25965987393488,0.245,0.056,2.96267587393936e-30
"APLP2",1.57238714089239e-34,-2.85471122367025,0.082,0.404,5.29800123252283e-30
"TNFRSF4",3.61344324412057e-34,3.02841823317696,0.168,0.024,1.21751356667398e-29
"RPL37A",4.21977334451013e-34,0.453412669506942,1,0.993,1.42181043069924e-29
"IL6ST",4.91638541124001e-34,2.06137856488104,0.358,0.126,1.65652690046321e-29
"SLC2A3",5.04746174389626e-34,1.17152277819976,0.735,0.446,1.7006917599884e-29
"ITK",5.34054464806781e-34,1.66422828332943,0.38,0.13,1.79944311371997e-29
"EEF2",7.54741139505514e-34,0.490111582332379,0.995,0.968,2.54302479544988e-29
"S100A9",8.44017407538061e-34,-4.45157567059738,0.322,0.58,2.84383225295874e-29
"CX3CR1",1.01369956603191e-33,-8.6662022648079,0,0.286,3.41555931778792e-29
"RNF130",1.02961861133378e-33,-3.01080848094467,0.075,0.384,3.46919694902805e-29
"MARCH1",1.39854333917883e-33,-4.64722224845666,0.015,0.309,4.71225192702916e-29
"OCIAD2",1.58969310870193e-33,1.33421713012348,0.542,0.244,5.35631196046028e-29
"CMTM8",3.152459202737e-33,3.32055951989437,0.138,0.016,1.06218960377021e-28
"IGSF6",4.33681280842945e-33,-5.87370681571359,0.01,0.296,1.46124570767222e-28
"LINC00861",5.35948402977137e-33,1.34680191058184,0.507,0.221,1.80582454899116e-28
"THEM4",6.07716774377131e-33,1.8906343531937,0.325,0.103,2.0476408995863e-28
"RPL38",9.35596436175147e-33,0.64611322206314,0.988,0.966,3.15239863204854e-28
"PILRA",9.53331029963445e-33,-5.65139410929024,0.01,0.294,3.21215357235883e-28
"RPL36A",1.2308972307383e-32,0.566702769194423,0.985,0.946,4.14738512924964e-28
"CPVL",1.2557296329152e-32,-4.85699487573517,0.018,0.304,4.23105542514447e-28
"OXNAD1",1.39900707460209e-32,1.7253023612572,0.37,0.131,4.71381443716429e-28
"POU2F2",1.44524295326511e-32,-2.19284536657819,0.172,0.475,4.86960160673147e-28
"SYK",1.7426476513434e-32,-4.23356627173398,0.018,0.304,5.87167699643646e-28
"CD300A",1.84145649494441e-32,-3.33851606644822,0.058,0.356,6.20460351406571e-28
"AGTRAP",2.70138909466875e-32,-2.75307726863781,0.092,0.399,9.10206041557687e-28
"RHOA",3.15231933381057e-32,-0.892679987593842,0.728,0.853,1.06214247633413e-27
"HINT1",3.2900753726785e-32,0.636058285183126,0.938,0.849,1.10855799607029e-27
"LRRC25",4.06652949227639e-32,-8.59948964816771,0,0.274,1.37017644712761e-27
"IRF8",4.26767079232874e-32,-4.22234259008196,0.025,0.312,1.43794899676725e-27
"CD63",5.02093098965143e-32,-2.15201663584194,0.208,0.501,1.69175248765315e-27
"MAP3K8",8.36193588021913e-32,-3.35549303470727,0.045,0.339,2.81747067548103e-27
"SAT1",8.97323864436223e-32,-1.7716900399472,0.665,0.803,3.02344302883141e-27
"FAM102A",1.35278348284287e-31,1.96763079011215,0.29,0.085,4.55806866709077e-27
"CTSZ",1.36645460287175e-31,-3.68685440931855,0.038,0.324,4.60413213891609e-27
"PIK3AP1",3.62906579173204e-31,-4.85554532007687,0.01,0.284,1.22277742786619e-26
"ETS1",3.7771905076622e-31,1.2002527725795,0.562,0.278,1.2726865696517e-26
"CD302",4.61595177135965e-31,-5.34625155010218,0.007,0.28,1.55529878984192e-26
"LTA4H",5.05072705324664e-31,-1.95774072606101,0.215,0.506,1.70179197332092e-26
"PECAM1",6.97111361764079e-31,-2.83054125284932,0.095,0.39,2.34884702232789e-26
"EIF3E",9.60774655249968e-31,0.764170410965761,0.902,0.769,3.23723412339924e-26
"LINC01272",1.18407458135684e-30,-5.3319986556378,0.02,0.292,3.98962089442375e-26
"ANXA2",1.40048667868075e-30,-1.69383810650653,0.292,0.562,4.71879981514693e-26
"LILRB1",1.4284761376062e-30,-6.80746109431771,0.002,0.268,4.81310749805035e-26
"RPL26",1.46568982566234e-30,0.279895388004777,1,0.999,4.9384952985867e-26
"AOAH",3.35960461876375e-30,-4.17197920949631,0.028,0.3,1.13198518024626e-25
"RPL27",5.34755410187633e-30,0.491121447253209,0.998,0.986,1.80180487908621e-25
"PLAC8",6.90980092501285e-30,-1.44973610697754,0.448,0.69,2.32818832367383e-25
"RP5-1171I10.5",9.75836507776624e-30,-2.06968784528786,0.135,0.436,3.28798352930256e-25
"DUSP6",9.89820668339947e-30,-2.57202438792942,0.062,0.35,3.33510175990462e-25
"RAC1",1.2227519048617e-29,-1.37827409478024,0.422,0.644,4.11994026824101e-25
"SCIMP",1.58763722844445e-29,-6.54073415808309,0.002,0.26,5.34938487752074e-25
"CTSH",1.72796300688484e-29,-2.5692731813175,0.092,0.38,5.82219855539779e-25
"CARD16",1.9485131193795e-29,-1.62412699894196,0.288,0.565,6.56532010443727e-25
"LILRB2",2.079626352354e-29,-5.66919106785718,0.007,0.266,7.00709303162155e-25
"PFN1",3.27608153422903e-29,-0.621963274095779,0.995,0.989,1.10384291214313e-24
"SLC7A7",3.66376570245997e-29,-4.30824858868509,0.018,0.281,1.23446921578686e-24
"C19orf38",3.80841060239626e-29,-5.35940675540054,0.007,0.265,1.2832058683714e-24
"GIMAP7",4.10703991441254e-29,0.926663463009788,0.743,0.468,1.38382602876216e-24
"TPI1",4.48122586627975e-29,-1.00186400036512,0.583,0.757,1.5099042433843e-24
"CFL1",6.1491019826141e-29,-0.5568761868202,0.955,0.982,2.071878422022e-24
"ARHGAP15",7.96642044076222e-29,1.19426089908077,0.59,0.332,2.68420570331042e-24
"ASAH1",8.80820043483804e-29,-1.91346619151326,0.205,0.482,2.96783505451433e-24
"ATP6V0B",2.17973296789079e-28,-1.60645072762299,0.31,0.555,7.34439226201124e-24
"GNAI2",2.19107251518919e-28,-1.60151044849204,0.318,0.567,7.38259973267846e-24
"RAB31",2.27479745938133e-28,-5.27235128102854,0.007,0.26,7.66470255963944e-24
"CLEC12A",2.40340770885052e-28,-5.31771987229867,0.005,0.256,8.09804193420093e-24
"LGALS9",2.8035855409386e-28,-2.46308920975914,0.092,0.37,9.44640112163852e-24
"SKAP2",3.41829678235389e-28,-3.15025998446824,0.04,0.31,1.15176091784632e-23
"SNX10",3.61285622947975e-28,-2.71250056805865,0.068,0.345,1.21731577796091e-23
"MAFB",4.3595604298007e-28,-8.41265644522566,0.002,0.248,1.46891029121705e-23
"IFITM3",6.82040437362588e-28,-3.63884517378198,0.06,0.328,2.2980670496495e-23
"AP2S1",7.10706652507792e-28,-1.56091368146398,0.298,0.559,2.39465499495975e-23
"S100A4",9.07914456576809e-28,-1.26248209993631,0.807,0.859,3.0591269699899e-23
"KLRD1",1.02929568493403e-27,-6.34414165961212,0.015,0.262,3.46810888081674e-23
"HNRNPA1",1.04295928796641e-27,0.457831525417125,0.985,0.959,3.51414702487401e-23
"UBASH3A",1.0549913976227e-27,2.46959346464639,0.168,0.032,3.55468801514992e-23
"PRKCB",1.27688794285384e-27,-1.80807741550104,0.172,0.464,4.30234623465174e-23
"RPLP1",1.48241773196451e-27,0.329879247546004,1,1,4.99485830608123e-23
"SOCS3",3.17711015853592e-27,1.73852350525281,0.392,0.172,1.07049549681709e-22
"SLC11A1",3.1971202689773e-27,-4.31043433931305,0.02,0.27,1.07723770342921e-22
"GPX1",3.40956137070289e-27,-2.10272248415096,0.41,0.611,1.14881760824463e-22
"LILRA2",3.55408043643669e-27,-5.28808122334875,0.007,0.25,1.19751186225298e-22
"AAK1",3.73960504287719e-27,1.17809430621835,0.545,0.29,1.26002252314704e-22
"CFP",4.45237777558108e-27,-2.98182387726888,0.105,0.362,1.50018416770429e-22
"SH3BGRL",4.77677245242516e-27,-1.11989580787836,0.488,0.684,1.60948571012013e-22
"LGALS3",5.35346263647374e-27,-2.88687143348255,0.092,0.356,1.80379570073346e-22
"GATA3",6.05688550517841e-27,1.6393965640392,0.32,0.112,2.04080700211481e-22
"FKBP1A",6.24783621740664e-27,-1.27035809596008,0.522,0.674,2.10514593509299e-22
"CSF1R",7.01623516540226e-27,-5.12265229600114,0.007,0.248,2.36405027663064e-22
"AP1S2",7.06905218191152e-27,-2.09753442455975,0.245,0.492,2.38184644217327e-22
"BTK",7.8185945120261e-27,-7.79120878654735,0,0.235,2.63439723488208e-22
"RPS29",9.18641692450798e-27,0.781297315143353,0.993,0.975,3.09527131854372e-22
"BRI3",1.22227816570166e-26,-2.47741502515829,0.092,0.36,4.11834405151517e-22
"IQGAP1",1.71188526257598e-26,-1.41917427701809,0.3,0.568,5.76802620372352e-22
"CTSC",2.04273418591769e-26,-1.73841868920197,0.245,0.507,6.88278856603108e-22
"HSBP1",2.0664257402798e-26,-2.16926566897557,0.12,0.391,6.96261488929875e-22
"FBLN7",2.13390418919431e-26,4.68408211433358,0.078,0.004,7.1899767750713e-22
"TNFSF13B",2.27066398831892e-26,-3.42556351306549,0.04,0.292,7.65077524224177e-22
"CPPED1",3.10738984603254e-26,-3.63787802705724,0.035,0.282,1.0470039347222e-21
"MARCKS",4.23694078149317e-26,-5.95537428735148,0.005,0.238,1.42759482691631e-21
"CHRM3-AS2",5.25138211036446e-26,2.74831429201224,0.142,0.024,1.7694006882662e-21
"MGAT4A",5.82081818850601e-26,1.2183830529193,0.472,0.224,1.96126648043522e-21
"FTH1",6.98066170643325e-26,-1.5865515466866,0.998,0.996,2.35206415536562e-21
"CD79B",7.6778527192741e-26,-3.16250012001341,0.14,0.397,2.58697569523221e-21
"CCL4",1.36374342455337e-25,-5.53467497039702,0.028,0.264,4.59499709469012e-21
"ITGAX",1.74435530216901e-25,-7.842097973037,0,0.224,5.87743075512825e-21
"TNFAIP2",1.83502066006154e-25,-6.2569250493979,0.002,0.229,6.18291861201134e-21
"RPL41",2.25863325569218e-25,0.405846879831014,1,1,7.61023889172924e-21
"CCL3",2.33338305208885e-25,-5.24656665254914,0.03,0.266,7.86210085570817e-21
"C1orf162",2.66744933436813e-25,-1.23766739838903,0.405,0.632,8.98770378721999e-21
"RPL31",2.7324086762753e-25,0.719933971667557,0.988,0.974,9.206577793842e-21
"C12orf57",3.03262631045121e-25,0.867029131388947,0.775,0.582,1.02181310904343e-20
"ATP6V0D1",3.16767893484055e-25,-1.84493195758107,0.168,0.429,1.06731774030517e-20
