"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPL10",3.20293713686235e-78,0.491749389088791,1,1,1.0791976388944e-73
"HLA-DMB",3.75162560228861e-78,-4.20578799130374,0.05,0.519,1.26407273043513e-73
"CSTA",1.09360153782036e-77,-5.82186965891972,0.026,0.48,3.68478102153191e-73
"FLT3LG",1.75145955636322e-77,3.30025663076375,0.531,0.097,5.90136782921025e-73
"LCK",7.52456386886686e-77,1.59341094114774,0.799,0.275,2.535326549976e-72
"CD2",2.15735696655539e-76,2.06692963321068,0.667,0.181,7.26899856311173e-72
"NOSIP",2.2035034088544e-76,2.08636110698747,0.749,0.355,7.424484385794e-72
"CYBB",2.33432513811745e-75,-5.89889059812779,0.012,0.452,7.86527512037292e-71
"CAMK4",4.50772845183483e-75,4.27637451878199,0.437,0.039,1.51883402456123e-70
"DNAJB1",2.18181760671558e-74,2.53381451972119,0.673,0.233,7.35141624406748e-70
"TPT1",5.15518622660861e-74,0.686025485132844,1,0.999,1.73698844719351e-69
"RPLP0",7.05758862657037e-74,0.893543294431701,0.992,0.963,2.37798391183662e-69
"ZEB2",1.04396635734479e-73,-3.46294175887215,0.063,0.525,3.51754024443754e-69
"RPS13",5.15294034528157e-73,0.651773450196077,1,1,1.73623171993917e-68
"PYCARD",1.33277956133917e-72,-2.69631484046768,0.218,0.639,4.49066745397619e-68
"CFD",2.01380795670975e-72,-4.83158788490339,0.051,0.486,6.78532452933784e-68
"SERPINA1",6.26303231429523e-72,-4.95713453850298,0.053,0.484,2.11026610797863e-67
"RPS23",7.0178377235892e-72,0.598734164409683,1,1,2.36459024258615e-67
"RPS7",8.95227844923243e-72,0.595275792558192,1,0.999,3.01638070068438e-67
"NPC2",1.18882208199961e-71,-2.62256981654463,0.309,0.679,4.00561712308948e-67
"NPM1",1.74563002422247e-71,0.9779868721899,0.975,0.868,5.88172580361519e-67
"MT-CO1",2.02568773233477e-71,-0.60386022830351,1,1,6.82535224532877e-67
"EEF1B2",2.24144575566934e-71,0.987129950470115,0.977,0.932,7.55232732915228e-67
"TRAT1",3.39976702388399e-71,4.23977673977463,0.416,0.034,1.14551750102747e-66
"RPL6",7.65450411705297e-71,0.545923624993966,1,0.999,2.57910861719983e-66
"CD68",1.06879367171495e-70,-5.49466971015526,0.028,0.451,3.60119339747635e-66
"FCGR3A",1.24153371056177e-70,-4.73235158376007,0.048,0.477,4.18322368436681e-66
"JUNB",1.37213831486504e-70,1.32105712870758,0.98,0.976,4.62328283810627e-66
"RPSA",4.89510481855922e-70,0.730919551849168,0.995,0.98,1.64935661756534e-65
"PLEK",1.40679299748421e-69,-2.62348839337794,0.114,0.589,4.74004832572329e-65
"RPL28",2.31427085374264e-69,0.538074329943826,1,1,7.79770421460045e-65
"AIF1",6.26006230361676e-69,-4.40366080540388,0.208,0.594,2.10926539258063e-64
"IFITM1",1.89256503394577e-68,1.62829330313149,0.781,0.309,6.37680862537687e-64
"GRN",2.86257105527359e-68,-3.37377733109874,0.109,0.54,9.64514691363883e-64
"LGALS1",4.70633972485668e-68,-2.64590748983267,0.307,0.683,1.58575410689321e-63
"RPS6",4.80392990277743e-68,0.619270363772835,1,1,1.61863614144183e-63
"RPL36",1.23987653121716e-67,0.557954059332952,0.998,0.999,4.17763998428311e-63
"SRGN",1.72220449124641e-67,-1.85695024532323,0.601,0.792,5.80279581280564e-63
"CD6",5.05576162069924e-67,3.09452233516908,0.474,0.076,1.7034883204784e-62
"KLF4",6.93153430473383e-67,-3.87305103454726,0.059,0.482,2.33551116863702e-62
"LY86",1.05686596660348e-66,-4.59335419279805,0.033,0.443,3.56100418787375e-62
"MAL",1.15986832593273e-66,4.03149465333434,0.408,0.04,3.90806033739773e-62
"RPL22",1.88969510339145e-66,0.704902103711751,1,0.977,6.36713868136716e-62
"CLEC7A",3.03244656668054e-66,-5.36674106782934,0.017,0.417,1.02175254617734e-61
"RPS18",9.41753146148413e-66,0.54717407312856,1,1,3.17314305063246e-61
"FGL2",1.48861327813404e-65,-4.15003695106711,0.053,0.465,5.01573357934484e-61
"IFI30",3.62109917449073e-65,-5.90201507776658,0.013,0.406,1.22009315585291e-60
"FCN1",1.42054904493372e-64,-4.47346524917151,0.111,0.511,4.78639795199969e-60
"NEAT1",3.42401596857276e-64,-2.06164598794639,0.587,0.805,1.15368794045091e-59
"HCK",8.72481842550549e-64,-5.35476951334714,0.017,0.406,2.93974032028982e-59
"RPL17",1.00599022842442e-63,1.10640668475245,0.977,0.903,3.38958347565324e-59
"MARCH1",1.8500865058351e-63,-5.55292140369209,0.012,0.397,6.23368147276079e-59
"FAM26F",1.8526176305392e-63,-4.3430475839773,0.031,0.429,6.24220984433877e-59
"RPL34",4.166054598173e-63,0.52798239676497,1,1,1.40371043630841e-58
"SERF2",1.61609203732093e-62,-0.781166299847672,0.972,0.981,5.44526051054913e-58
"RPS5",6.02390157741633e-62,0.614403127076825,0.997,0.991,2.02969339749466e-57
"RPS16",7.1647898378371e-62,0.535983030720395,1,0.997,2.41410428796083e-57
"LAT",7.30798639799054e-62,1.79190080290297,0.662,0.219,2.46235293693893e-57
"TMSB4X",4.97560104163145e-61,-0.595307668032869,1,1,1.6764790149673e-56
"MPEG1",9.21230080828165e-61,-5.61767856383734,0.01,0.38,3.10399263434242e-56
"FTH1",9.24424556361444e-61,-1.78531892358455,0.992,0.997,3.11475610020425e-56
"RPS27",2.29942799741972e-60,0.544291032323401,1,1,7.74769269450601e-56
"AC090498.1",2.93832794837055e-60,2.9486079666538,0.941,0.846,9.90040218923975e-56
"RHOC",5.0893593213304e-60,-3.2175350433534,0.134,0.526,1.71480872972906e-55
"CLIC1",6.99733031540264e-60,-1.24464878005845,0.545,0.879,2.35768047647176e-55
"MS4A7",2.20101271120714e-59,-6.46370396455108,0.013,0.377,7.41609222914135e-55
"RPL29",1.17353176388059e-58,0.553910640333946,1,0.997,3.95409792521924e-54
"ARPC2",4.31702692826908e-58,-1.00652258220281,0.838,0.938,1.45457905321098e-53
"LTB",5.33389314409946e-58,1.12101222455558,0.921,0.698,1.79720195597287e-53
"HSPA8",1.66054313935448e-57,1.07816117874242,0.916,0.722,5.59503405374099e-53
"PTPRCAP",3.00799403393206e-57,6.5171888088298,0.305,0.01,1.01351350979307e-52
"LYST",3.61610786205844e-57,-2.81853399149137,0.096,0.492,1.21841138304197e-52
"NCF2",4.29027546119923e-57,-5.65841474590462,0.01,0.361,1.44556541389647e-52
"TC2N",4.43325022740537e-57,3.08109152938332,0.403,0.055,1.49373933162196e-52
"AQP3",2.72738170511564e-56,3.92292297731901,0.356,0.037,9.18963991721663e-52
"S100A8",7.57340110362396e-56,-4.72826258739668,0.376,0.724,2.55178176785506e-51
"MYL6",7.830238075938e-56,-0.901898199122709,0.909,0.969,2.63832041730655e-51
"LINC01272",9.81681056642664e-56,-5.6193340560962,0.02,0.369,3.30767615225179e-51
"LAT2",1.2351301981041e-55,-4.21147265921671,0.025,0.383,4.16164768949196e-51
"RP11-1143G9.4",1.48697404019247e-55,-5.58497689083367,0.036,0.395,5.01021033102452e-51
"ZFP36L2",1.51212150950225e-55,1.21147283235137,0.944,0.787,5.09494221411689e-51
"RPL7A",3.52411586472658e-55,0.635309611068685,0.998,0.992,1.18741559946097e-50
"RGS2",3.94984520416108e-55,-2.55273596737175,0.228,0.592,1.33086084309004e-50
"AP1S2",4.39652065124172e-55,-2.57627871054799,0.238,0.596,1.48136366822939e-50
"GPX1",8.29828333172046e-55,-2.4239829562811,0.416,0.69,2.79602358578989e-50
"STXBP2",8.7626421981093e-55,-2.98447175154981,0.218,0.564,2.95248466223095e-50
"RPL24",1.88734578202868e-54,0.586534557337339,0.997,0.979,6.35922287796745e-50
"ACTB",2.48979411456459e-54,-0.839095143829049,1,1,8.38911228961394e-50
"CD79B",4.80695981522285e-54,-3.74198507284054,0.142,0.513,1.61965704014119e-49
"MARCKS",6.03253201681506e-54,-5.51784909744399,0.01,0.346,2.03260133774567e-49
"PIK3IP1",1.00619345228736e-53,2.34140274869865,0.538,0.176,3.39026821813703e-49
"CTSZ",1.06661874272587e-53,-3.65316201338997,0.045,0.403,3.59386519174053e-49
"EFHD2",1.95912633771581e-53,-2.33520715213079,0.163,0.564,6.60108028229967e-49
"SPOCK2",2.09915412403835e-53,2.05085259125723,0.543,0.156,7.07288990553481e-49
"CCR7",2.32901618823699e-53,2.62014149204105,0.467,0.111,7.84738714464573e-49
"IRF8",2.35842500024506e-53,-3.94417793746246,0.035,0.388,7.94647719582569e-49
"FKBP1A",3.91272585380782e-53,-1.59487754543449,0.502,0.734,1.31835384918201e-48
"CALM2",4.59016986851048e-53,-1.42781090150861,0.695,0.846,1.54661183549592e-48
"RPS3A",9.16381968097468e-53,0.453469394140377,0.997,1,3.08765740330761e-48
"TNFSF13B",1.11073740417932e-52,-4.1415803258381,0.033,0.379,3.74251860964181e-48
"PILRA",2.20500547156138e-52,-4.87424197560277,0.017,0.35,7.42954543587891e-48
"IFITM3",5.6464401749348e-52,-3.63569616656542,0.102,0.461,1.90251155254253e-47
"DUSP6",7.20317293833563e-52,-3.1580855894358,0.056,0.414,2.42703708984281e-47
"CPVL",7.49145581693652e-52,-4.36865112133739,0.025,0.363,2.52417112295859e-47
"CD5",1.44806144987238e-51,3.80466334431227,0.328,0.031,4.87909824919999e-47
"S100A11",2.22863930038908e-51,-2.42895705623706,0.449,0.683,7.50917725873097e-47
"CD302",2.32501384915209e-51,-5.52336268550708,0.008,0.33,7.83390166333306e-47
"C1orf162",8.46457902952992e-51,-1.61343327153015,0.361,0.703,2.85205525820981e-46
"SNX3",1.02982387199277e-49,-1.23324394045606,0.528,0.781,3.46988855429243e-45
"OXNAD1",2.17306094595979e-49,3.13336258325689,0.361,0.053,7.32191155131691e-45
"AES",3.07656909709186e-49,1.02947820652696,0.853,0.544,1.03661919157413e-44
"APLP2",3.33338755347265e-49,-2.60141454237498,0.094,0.46,1.12315160226708e-44
"ITK",3.42056264161582e-49,3.33767128897784,0.338,0.042,1.15252437646603e-44
"SLC7A7",5.95123538133361e-49,-4.71953561389644,0.017,0.332,2.00520924938655e-44
"LDLRAP1",5.96526732053815e-49,2.66332649782104,0.413,0.084,2.00993717098212e-44
"LGALS9",6.53206709250405e-49,-2.7864216457272,0.087,0.441,2.20091468614832e-44
"RPS15",7.64097049142893e-49,0.370664545850468,1,1,2.57454859738206e-44
"INPP4B",1.45599872477718e-48,4.17714126093519,0.295,0.023,4.90584210326424e-44
"CFP",3.20222675326761e-48,-3.23373367724875,0.101,0.438,1.07895828224599e-43
"CPPED1",3.34906955490216e-48,-4.39794562380482,0.025,0.341,1.12843549582873e-43
"RPLP2",4.38875993732665e-48,0.464846501967434,1,1,1.47874877328284e-43
"POU2F2",6.44300445603314e-48,-2.35381040698304,0.157,0.514,2.1709059214158e-43
"IGSF6",6.4553074476447e-48,-5.20693236123072,0.013,0.32,2.1750512914094e-43
"EEF1G",7.36609926224693e-48,4.2368143344738,0.417,0.112,2.48193348542148e-43
"C19orf38",1.09243271392133e-47,-5.24042439974933,0.01,0.314,3.68084278628654e-43
"LRRC25",1.18424646527753e-47,-5.59661286101666,0.008,0.31,3.99020004010612e-43
"CTSH",1.61892239243511e-47,-2.837404461145,0.084,0.431,5.45479710907087e-43
"RPL4",1.64583024429234e-47,0.560730539257416,0.995,0.982,5.54546042511862e-43
"SAT1",1.96769550459726e-47,-2.0879565109782,0.65,0.807,6.62995323319001e-43
"PLAC8",2.71125396618719e-47,-1.60302190575748,0.525,0.781,9.13529911367111e-43
"RPL9",4.05526766741921e-47,0.494362543333999,0.995,0.999,1.36638188786023e-42
"LGALS2",2.53326290317053e-46,-4.36355567134215,0.05,0.368,8.53557602594279e-42
"AP2S1",2.86976841601236e-46,-1.83245634627746,0.284,0.613,9.66939770091205e-42
"CARD16",7.61618689935076e-46,-1.81942661379015,0.282,0.617,2.56619801386724e-41
"CEBPD",9.38932914956842e-46,-2.9301001767829,0.058,0.389,3.16364056365558e-41
"ASAH1",1.29950321214214e-45,-2.12502533459919,0.191,0.533,4.37854612299172e-41
"RNF130",1.73189902589086e-45,-2.75828565747877,0.079,0.418,5.83546057783665e-41
"SCIMP",2.17676504867106e-45,-5.88741273349213,0.005,0.291,7.33439215499227e-41
"CLEC4A",3.27448462237231e-45,-4.08233552476813,0.018,0.32,1.10330484866213e-40
"ANXA2",3.31405050267076e-45,-1.84945735698052,0.305,0.621,1.11663617636989e-40
"SH3BGRL",4.24039601724283e-45,-1.39253464386485,0.467,0.71,1.4287590340498e-40
"JUN",5.7609578456261e-45,1.6709287877923,0.926,0.866,1.94109713650526e-40
"LTA4H",7.96183962835305e-45,-2.21778887185859,0.198,0.533,2.68266224437728e-40
"MYO1F",9.52363882279214e-45,-1.52771070257255,0.312,0.673,3.20889486495158e-40
"CDA",9.8698086768822e-45,-5.15888659466371,0.01,0.297,3.32553333558869e-40
"CD40LG",3.63917660976298e-44,5.02216415469548,0.252,0.013,1.22618416689354e-39
"PRELID1",9.44678851463081e-44,-1.41865970748164,0.493,0.718,3.18300092211971e-39
"BTK",1.46569007565321e-43,-6.44355381114052,0.002,0.275,4.93849614090594e-39
"STX7",1.62660690237215e-43,-3.15839288477917,0.066,0.385,5.48068929685273e-39
"RPL10A",2.38334215391626e-43,0.462870296633808,0.998,1,8.03043305340544e-39
"TRABD2A",3.45829324680657e-43,3.21380809179418,0.32,0.048,1.16523732657901e-38
"CD300A",4.8974934423457e-43,-3.08681191930645,0.066,0.383,1.65016144046396e-38
"HHEX",4.9459821958579e-43,-5.14825027333221,0.008,0.286,1.66649924107236e-38
"CX3CR1",5.07530776683773e-43,-4.82124895277125,0.013,0.295,1.71007419895831e-38
"CTD-2192J16.22",5.33605028084657e-43,5.91339047262031,0.233,0.006,1.79792878162844e-38
"RAC1",6.68658904468034e-43,-1.49845011975922,0.414,0.684,2.25297931271459e-38
"RCAN3",7.50671228104677e-43,2.65140229867549,0.378,0.084,2.5293116359759e-38
"LYL1",1.52853684251833e-42,-3.49319933838702,0.036,0.335,5.15025203718126e-38
"ITGB2",3.41805439088984e-42,-1.20322808901116,0.7,0.824,1.15167924646642e-37
"CLEC12A",3.59749567416301e-42,-4.82563702474038,0.008,0.282,1.21214019245249e-37
"MAFB",5.50624541938471e-42,-8.4021516652977,0.002,0.264,1.85527433160748e-37
"RHOB",5.5552725890948e-42,-2.56574481090282,0.099,0.421,1.8717935461696e-37
"BRI3",6.64905364702903e-42,-2.56578861532663,0.099,0.422,2.24033213582996e-37
"LEPROTL1",1.3106523011515e-41,1.43001768023732,0.66,0.359,4.41611186349985e-37
"NAMPT",1.7313190371183e-41,-2.75723556742853,0.119,0.437,5.83350636366641e-37
"ABI3",3.00739991571025e-41,-2.53420799089982,0.104,0.424,1.01331332759941e-36
"NELL2",3.52689194056352e-41,4.08409564920155,0.272,0.029,1.18835097045347e-36
"CCL3",4.30279215620314e-41,-4.36261463030178,0.048,0.34,1.44978278911109e-36
"PLAUR",6.56446769651373e-41,-3.7542986112485,0.033,0.319,2.21183174566334e-36
"BCL11B",1.52608355986239e-40,2.92082314361339,0.328,0.058,5.14198594660035e-36
"SKAP2",1.86145641874543e-40,-2.92370802137469,0.053,0.355,6.27199125732086e-36
"RGS18",2.58728728007015e-40,-4.90914257844224,0.008,0.271,8.71760576146835e-36
"PRKCB",3.17726770997909e-40,-1.83191410452564,0.188,0.531,1.07054858220035e-35
"LGALS3",5.14287953021303e-40,-2.74857537588783,0.084,0.392,1.73284182890998e-35
"RPL23A",5.57455662204157e-40,0.467189356307631,1,0.999,1.87829110823069e-35
"ITM2A",5.72147432631149e-40,2.96447251993479,0.317,0.052,1.92779355950739e-35
"GPBAR1",9.67235454590718e-40,-5.18131572028038,0.008,0.267,3.25900314069797e-35
"LILRB2",1.18274856715525e-39,-5.26118511751454,0.007,0.263,3.98515302217288e-35
"HSBP1",1.54842571893386e-39,-2.25994167502483,0.12,0.438,5.21726561737575e-35
"GIMAP7",2.17688293561002e-39,1.18510235564185,0.71,0.384,7.33478936324441e-35
"RP5-1171I10.5",3.62890644982473e-39,-1.93814750063679,0.16,0.494,1.22272373920394e-34
"ATP5E",5.20383392946289e-39,-0.606277497720188,0.97,0.984,1.75337980419323e-34
"GAPT",7.5520521094262e-39,-4.99735512367265,0.007,0.259,2.54458843775006e-34
"SNX10",8.44370326458368e-39,-2.48111942303987,0.083,0.39,2.84502137796883e-34
"MT-ATP8",9.92317598567994e-39,4.97874357520241,0.348,0.093,3.343514916615e-34
"CTSD",1.04836130509303e-38,-1.75482047200257,0.315,0.625,3.53234858138047e-34
"SMCO4",1.73623798246168e-38,-3.43294917411043,0.028,0.301,5.85008025810638e-34
"CTD-3252C9.4",1.89841731333706e-38,-2.53769088766204,0.087,0.393,6.39652729555788e-34
"VASP",3.49496432801817e-38,-1.65656385301509,0.315,0.601,1.17759328068244e-33
"S100A4",4.92230742123558e-38,-1.34995527898846,0.847,0.884,1.65852226251112e-33
"DGKA",6.96996881012296e-38,2.33443550181074,0.366,0.088,2.34846129088283e-33
"RAB11FIP1",7.28007605194788e-38,-2.5053037499217,0.087,0.389,2.45294882494332e-33
"SLC2A3",7.95777923536877e-38,1.68260047453967,0.642,0.344,2.68129413556515e-33
"SIRPG",1.41139813728603e-37,4.42995217225668,0.228,0.015,4.75556488377155e-33
"CEBPB",1.50009081194224e-37,-2.1571171169235,0.267,0.543,5.05440598175817e-33
"PIK3AP1",1.74146650598764e-37,-3.54503964267836,0.025,0.288,5.86769724527474e-33
"LINC01550",2.05398361118747e-37,4.21093368685612,0.239,0.021,6.92069237953506e-33
"CSF1R",2.58106761505972e-37,-4.8621601830894,0.01,0.257,8.69664922218223e-33
"SATB1",3.61476757265061e-37,2.23901957083683,0.393,0.112,1.2179597859289e-32
"LBH",3.87694053534063e-37,1.31423661442994,0.635,0.288,1.30629634397767e-32
"MT-CO3",3.93374942665881e-37,-0.358744205983284,1,1,1.32543753181842e-32
"C5AR1",5.09939877476107e-37,-5.34214902564103,0.007,0.248,1.718191423168e-32
"MS4A6A",7.32115989322392e-37,-4.43118415826622,0.02,0.272,2.46679161442287e-32
"LMO2",1.00145535807031e-36,-6.43903486114126,0.002,0.236,3.3743036834821e-32
"SYK",1.18380866511013e-36,-3.97484679990158,0.017,0.267,3.98872491622207e-32
"RGCC",1.27340457938014e-36,2.31418670480248,0.403,0.127,4.29060938976344e-32
"SLC11A1",1.58936040223348e-36,-4.15019458131004,0.018,0.268,5.35519093928547e-32
"RPL39",1.59205601894756e-36,0.370117681338837,1,1,5.3642735502419e-32
"ATP6V0B",1.5963497862385e-36,-1.60352591119902,0.3,0.584,5.378740969752e-32
"CSF3R",1.96347891835378e-36,-4.44263445429168,0.015,0.262,6.61574586750123e-32
"LILRA5",2.63999106119153e-36,-6.82995130537454,0.003,0.236,8.89518588157875e-32
"LIME1",2.7090606250986e-36,5.84126434303138,0.195,0.004,9.12790887020723e-32
"FAM102A",3.68381656446562e-36,3.34987552072704,0.266,0.037,1.24122515323105e-31
"PTPN6",4.08556325922035e-36,-1.40807636212204,0.389,0.655,1.37658968456171e-31
"TKT",6.34638005738275e-36,-1.74547676700725,0.384,0.606,2.13834929653455e-31
"TNFAIP3",1.75449402421322e-35,2.22822807221029,0.439,0.156,5.91159216518403e-31
"COTL1",1.80499205274237e-35,-1.85222136957717,0.65,0.743,6.08174022251013e-31
"LINC00861",1.99152562832924e-35,1.73105404640558,0.46,0.157,6.71024645209254e-31
"CD14",2.72811088263772e-35,-4.62269146157108,0.028,0.276,9.19209680795954e-31
"SNX2",2.97872104913972e-35,-1.81997493000512,0.185,0.5,1.00365027029714e-30
"LILRA2",3.16978385589575e-35,-4.15490814768665,0.013,0.253,1.06802697240551e-30
"EVI2B",4.31077156801499e-35,-1.14358461340163,0.526,0.742,1.45247137212697e-30
"EVL",6.81793755612474e-35,0.741556253993695,0.901,0.68,2.29723588016067e-30
"IFNGR2",7.26062914735503e-35,-2.47721401893871,0.074,0.355,2.4463963849098e-30
"CD63",7.61569335170646e-35,-1.74232709564016,0.271,0.569,2.56603171792398e-30
"RP11-18H21.1",8.59949742123432e-35,4.31049100978711,0.201,0.009,2.89751466111069e-30
"TOMM7",1.55377920227884e-34,0.597611185472687,0.969,0.913,5.23530364415833e-30
"OCIAD2",1.57411865419744e-34,1.48927831694112,0.508,0.186,5.30383539345286e-30
"IGHD",1.86040418811751e-34,-5.81530266923463,0.021,0.258,6.26844587144314e-30
"C12orf57",2.17953616691668e-34,1.2820012153189,0.7,0.451,7.34372916080906e-30
"GCA",2.53373241604029e-34,-2.4229969188157,0.083,0.368,8.53715800260616e-30
"FGD2",2.96664181493188e-34,-5.39343198793472,0.007,0.232,9.99580293123148e-30
"RAB31",3.65621423208678e-34,-4.3384796842084,0.012,0.243,1.23192482335932e-29
"SIGLEC10",5.12850255687175e-34,-5.20821947299683,0.007,0.23,1.72799765151237e-29
"ETS1",5.34672636295286e-34,1.41124086136545,0.525,0.212,1.80152598073334e-29
"MS4A1",5.61102400319206e-34,-4.71744198313797,0.05,0.297,1.89057842763553e-29
"TGFBI",6.9509800464137e-34,-3.95786747541001,0.018,0.254,2.34206321683863e-29
"AAK1",8.29485127492466e-34,1.41820253630198,0.545,0.247,2.79486718857312e-29
"TMEM123",8.95660554097526e-34,1.14595326456538,0.71,0.458,3.0178386709762e-29
"FCGRT",1.01927470222295e-33,-2.06166676941839,0.182,0.466,3.43434418167e-29
"MT-ND6",1.26638686520095e-33,2.5446069234985,0.394,0.135,4.26696390360808e-29
"TNFAIP2",1.27695703217142e-33,-5.12636360751363,0.005,0.225,4.30257902419837e-29
"BID",1.62328083199767e-33,-2.34623295948501,0.12,0.398,5.46948243533294e-29
"EGR1",1.8277714501091e-33,4.53320889802321,0.307,0.074,6.1584931239976e-29
"PRAM1",3.23571035555467e-33,-4.94520637336982,0.008,0.229,1.09024024720059e-28
"CASP1",3.36626131258702e-33,-1.77057618440487,0.2,0.49,1.13422808666307e-28
"TESPA1",3.86029499860074e-33,2.46865306808181,0.299,0.059,1.30068779682853e-28
"RGS10",5.05718574894403e-33,1.34969718777133,0.619,0.353,1.7039681662492e-28
